page,page-href,title,review_text,stars
"30","https://www.trustpilot.com/review/www.rebtel.com?page=30","Bugs","You people made really a good job & I appreciate you all but ther are some bugs pls try to overcome it

- If the other side phone is unreachable here we are getting ringing sound

- The Rebtel app is not accssesing the phone book completely means in the app I can see only 50% contacts Only.","star-rating count-5 size-medium clearfix"
"102","https://www.trustpilot.com/review/www.rebtel.com?page=102","easy but expensive","Once you are set up,it's very easy to use, however, I find it expensive but, calling to Cuba is expensive everywhere. I had a few droped calls and got charged about it, not really happy about that, but other than that it is okay","star-rating count-3 size-medium clearfix"
"110","https://www.trustpilot.com/review/www.rebtel.com?page=110","good quality!!!","it's really nice to use this service to connect with family as living oversea!","star-rating count-4 size-medium clearfix"
"108","https://www.trustpilot.com/review/www.rebtel.com?page=108","Good but expensive,Not as advertised","£7.00 is a lot to call Belgium and American Land line as you proclaimed in one week","star-rating count-3 size-medium clearfix"
"86","https://www.trustpilot.com/review/www.rebtel.com?page=86","Great customer service.","I have no complain doing business with Rebtel. Rebtel made it easier for me to communicate with my family members around the world.","star-rating count-5 size-medium clearfix"
"62","https://www.trustpilot.com/review/www.rebtel.com?page=62","Tested and trusted","I have used Rebtel for years, almost since its inception and I have been very pleased.","star-rating count-4 size-medium clearfix"
"100","https://www.trustpilot.com/review/www.rebtel.com?page=100","It would help to have an automated, or rather, efficient customer service.....particularly as it concerns account lockout. It's frustrating to have to wait a day or more just to resolve such an issue.","On the whole, service delivery is good,  safe lethargic customer service.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=109","Superb Services Supplied ;)~","Great service best sound quality as compared to Skype ;)~","star-rating count-5 size-medium clearfix"
"96","https://www.trustpilot.com/review/www.rebtel.com?page=96","excellent","awsome, excellent!","star-rating count-5 size-medium clearfix"
"58","https://www.trustpilot.com/review/www.rebtel.com?page=58","The best","i love Rebtel the voice is clear. You use every minute that you pay . Rebtel is the best way to communicate with your families. Thanks Rebtel for the service.","star-rating count-5 size-medium clearfix"
"68","https://www.trustpilot.com/review/www.rebtel.com?page=68","Easy to Call","Easy to call but call rate little high than other.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=13","Cheaters","I never enrolled in autopay and i am being charged every month through my credit card every. In november 2016, I was able to make only few calls and suddenly, it started saying ""please recharge to make calls"". No customer support to talk. When you try to contact thru emails, there would be dozens of emails to and fro, asking for all the details which they already know. But, the issue will not be resolved. Such a worst experience..","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=13","Frauds..","Biggest Frauds you will ever see in Market. Just visit their website and the first thing you want to see is there is no customer care or Toll Free number to reach them in case of issues.. They have an email option and you will see the most unprofessional, insensitive and careless handling of customer grevience via this mechanism....

Anish","star-rating count-1 size-medium clearfix"
"94","https://www.trustpilot.com/review/www.rebtel.com?page=94","good service","I am a new customer and I have used this service several times. Each time I have got a question I received a quick detailed reply. In addition the connection to Iran is excellent.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=13","Better you say it is not Unlimited calling to India -  you are really fooling everyone","I am a rebtel customer from past few months..  here is my feedback.
1. First of all there is no customer care service in case if you want to reach out !!
2. In the tag line they mention unlimited calling to India .. but if you start dailing more than 10 numbers in a month we get a message saying "" You have exceeded the numbers you can dail in for the month and dail only numbers you dailed so far""...  What is this ?? Better you say it is not unlimited calling..","star-rating count-1 size-medium clearfix"
"16","https://www.trustpilot.com/review/www.rebtel.com?page=16","Worst company and customer service","Worst App Ever. Not working at all. the free minute worked and once I recharged it stopped working. Event their customer service does not respond ever.


I paid and now want my money back. But I am not sure I can do that.","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=93","Bad connections!","I call Ukraine frequently and it is unusual for a call to last more than a couple of minutes. I keep having to call back, talk a little, get disconnected.
What's worse is that I often don't get through at all. It rings and rings and no answer and I KNOW the other side is waiting for my call, it just doesn't ring on their end.","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=65","simply the best","Am a truck driver in America and always on the road rebtel keeps me in touch with my family and friends back in Africa simply breaking home sickness thanks rebtel","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=85","Rebtel - Undeniably THE Best!!!","I wish I had found out about Rebtel earlier because, since downloading on my Android smartphone, I've saved a small fortune in international calls to Mauritius.  The best part is you can make FREE international calls if the recipient (anywhere in the world) has Rebtel.

Unlike its competitors, Rebtel line is crystal clear - even better than BT line.  

Thanks ever so much Rebtel!

Yousouff

LONDON, UK","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=51","Great app but not very clear","I am using Rebtel since a month to make calls to India. I was lucky to get the free calling for the first month but now as my first month of usage is getting over, I am try to add credit to my account and that's where m getting stuck. I am looking for unlimited India calling plan worth 8$ but this plan is nowhere to be found in the list of plans. Pls help me with this so that i can continue using this wonderful app","star-rating count-4 size-medium clearfix"
"102","https://www.trustpilot.com/review/www.rebtel.com?page=102","ashkif hejazi","evrey day in wwack","star-rating count-5 size-medium clearfix"
"44","https://www.trustpilot.com/review/www.rebtel.com?page=44","now I have the app making the call","Now I have the app. How can I know how much credit I have in money or in minutes. Is it hard to do. I know I have $5 I don't see it . I only see where to add but not the current balance.
Eugene","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=99","Good enough to suit your mobile telecommunication's needs","Try Rebtel as a powerful software to communicate with family and friends abroad.","star-rating count-4 size-medium clearfix"
"10","https://www.trustpilot.com/review/www.rebtel.com?page=10","It seems like a great app","It seems like a great app, I am not 100% if calling between 2 App users will include any usage of phone minutes. I haven't tried using that option. Happy for international calling plan. But is it actually use your phone minutes when calling the Rebtel number?","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=97","Rebtel is goog.","Rebtel is so good. Once i dail the number given to the individual number, it goes through immediately. I'll recommend it to friends.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=71","Rebtel is excellent for international and local call. It is very fast and cheap","A friend of mine introduced me to rebtel few months ago and ever since I have stopped using phone cards to make international calls because rebtel is relatively cheaper and fast. You don't have to worry about the number for international call since rebtel connects you direct. It is also very reliable and connects you without fail. My desire is that rebtel network is advertised nationwide with their agencies all over the country because it seems to be very new anytime I introduce it to friends.","star-rating count-5 size-medium clearfix"
"28","https://www.trustpilot.com/review/www.rebtel.com?page=28","Good.","How to use rebtel to call from landline is not explained and I still couldn't figure it out. Using mobile phone app is straight forward and has been great experience.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=85","No problems !","Very cheap way to send texts from Australia to the Phils","star-rating count-5 size-medium clearfix"
"54","https://www.trustpilot.com/review/www.rebtel.com?page=54","Too bad - and getting worse!","A while ago, after I made a post here on Trustpilot in regards to Rebel seemingly not honoring past commitments,   a rep from rebtel sent a response in which she asked to continue the exchange of messages on Facebook chat.
I did so - and she claimed that They will consider a refund ""on my own cost"" - and immediately I asked how much will that ""cost"" be - and as soon as the question was posted, in the course of the live chat, the rep evaporated, and  totally ignored  the question, now over 24 hours have passed and I have posted ""reminders"" to no avail...

They call THAT ""CUSTOMER SERVICE""?

For such a level of service. I wonder if they deserve any customers at all...
A reminder: when I signed up for Rebtel It was for a specific basket of services, for which I paid in advance.
The basket ""shrunk"" - in other words Rebtel took the money and did NOT deliver on the services, and for a few years refuse to refund their ill-gotten-gains, and even the rep that contacted me did not have the honesty to answer a simple question!

My advice: Use alternate app - and keep away from ""Rebtel""!","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=85","best of all","The best offen all ..just love it","star-rating count-5 size-medium clearfix"
"54","https://www.trustpilot.com/review/www.rebtel.com?page=54","trouble","only the problem is,whenever i try to make a call.it rings the destination phone,whether the phone is turned on or off.no way to understand its ringing or not.the time should be started to count once the call has been picked up. everytime i have to pay.doesnt make chance to pay without picking up the call.
apart from these excellent.","star-rating count-4 size-medium clearfix"
"54","https://www.trustpilot.com/review/www.rebtel.com?page=54","Rebtel have  very bad  service","My experience with Rebtel was horrible I think that is a fraudulent company  and they say false promotions, for example in the Mother day they had a promotion to call Cuba (10 dollars X 30 minutes) when I called my family the call was less than 20 minutes X 10 dollars, also Rebtel made automatic recharge to my credit card and they didn't  have  my authorization, I had to tell my bank.
I will recommend another telephone service any other company is better than them.","star-rating count-1 size-medium clearfix"
"8","https://www.trustpilot.com/review/www.rebtel.com?page=8","I have a flat rate to germany","I have a flat rate to germany. But after dialing it tells me 8 times of 10, that there is no money and I have to put more to make the connection. If this could be resolved, then 5 stars.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=75","Fraudulent company that fraudulently bills your account for transactions that you didnt make.","I was reviewing my account and found out that I had been billed $50 by Rebtel without a corresponding e mail from Rebtel. I contacted my bank and informed them that this was a fraudulent billing. When my bank contacted Rebtel their response was to shut down my account and then had the audacity to tell me that I must inform my bank to release the hold. They then proceeded to tell me that it must have been a mistake from my bank. That was rubbish. I had been using Rebtel for approximately three to five years and spend approximately $200 to $500 per month on their services. My service was temporarily restored and after they were queried by my bank, they could not justify the charge the charge was reversed. Now they have Interrupted my account and shut it down. I am going to open a face book page and urge people to BOYCOTT REBTEL. I have been instrumental in getting many of my friends turned on to Rebtel. Now I am going to have to tell them about this experience. I had hitherto suspected that Rebtel was making fraudulent charges to my account without the corresponding credits being given and this time I caught them red handed. I have also had an exerience of where my account was being advanced charged for replenishment even though I had not selected that option. REBTEL SUCKS  BIG TIME AND I INTEND TO LET THE WORLD KNOW ABOUT THIS.","star-rating count-1 size-medium clearfix"
"40","https://www.trustpilot.com/review/www.rebtel.com?page=40","No way to speak to customer service","The app and the website would not let me add credit. Overall, not user friendly","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=37","The new website is the worst service","I have been using rebel for the last 5yrs but since they modified the new website i can not even add a new local number cause it keeps telling me that ''sorry we don't have any new local numbers  that i have to delete my old numbers which i really value too.please can we get back our old system of the website and have our old excellent service back, before i decide to quite too.","star-rating count-1 size-medium clearfix"
"24","https://www.trustpilot.com/review/www.rebtel.com?page=24","Demonstrated competence","Competence demonstrated at every turn; very satisfied with the service.  It's my service of choice to Nigeria. 
                                                     Dr. Ema E. Udo-Ema
                                                      Phoenix , Arizona 85210 -1517","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=41","Excellent.","Excellent service","star-rating count-5 size-medium clearfix"
"60","https://www.trustpilot.com/review/www.rebtel.com?page=60","Easy and cheap way to bring family and friends who are far close","In using Rebtel I have discovered a great experience, an efficient way to keep in touch with the loved ones who are miles away in a very affordable way. You just have to try it for you your get this experience","star-rating count-4 size-medium clearfix"
"6","https://www.trustpilot.com/review/www.rebtel.com?page=6","Good for Asia calling!","Good for Asia calling!","star-rating count-5 size-medium clearfix"
"90","https://www.trustpilot.com/review/www.rebtel.com?page=90","mlodziak","Super poland","star-rating count-5 size-medium clearfix"
"28","https://www.trustpilot.com/review/www.rebtel.com?page=28","fraud company rebtel","i activate 10$ unlimited india calls subscription, but its stop in 7 days, 
i mailed to rebtel support so many time but nobody response","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=47","Rebtel: Ever Reliable!","Rebtel has been handy and reliable in terms of making calls;especially,international calls! This is evident in terms that it gives the opportunity of calling directly from ones mobile. Although, sometimes it does cut off abruptly, but the beauty of it all is that for every unconcluded call there's a bit of customer's feedback and experience about it. Therefore, such is being rectified.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=105","Handy","Rebtel is a good service to use in today's cell phone world. Great to call anywhere in the world mostly. I live in the US and have a great experience calling friends and family in London, Scottland, India, Germany, Australia, and France. It does however not pick up my calls to Canada, which is very fustrating when I get my cell phone bill and find out I've been charged an arm and a leg for Canada yet my hours of other calls are just $4-5.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=35","Great and user friendly","It's a great and user friendly app.","star-rating count-4 size-medium clearfix"
"111","https://www.trustpilot.com/review/www.rebtel.com?page=111","Good","I am impressed.","star-rating count-4 size-medium clearfix"
"40","https://www.trustpilot.com/review/www.rebtel.com?page=40","Poor customer service.","1) Lately when I ask for a local number for a new contact, Rebtel gives me a number of someone who is already on my contact list. For example when I asked for local numbers for Chibuzo Anyanwu Rebtel gave him Baby Okwandu's number, for Okoro Mason Rebtel gave Chinenye Okoro's number, for Emeka I. Onyeso Rebtel gave him Longinus local number. Does Rebtel have a limited number of local numbers that it can give after which it starts duplicating numbers?
2) Rebtel's customer service number for my area 804 592 6932 does not have an option to speak to a human being. The main menu does not have the options for all the frequently asked questions. 
3) The connections are good most of the time and the cost is fare.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=45","Rebtel","A better connection is required when using an Internet connection.

Could the pricing be cheaper?","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=29","Great","Great No words....","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=71","Rebtel is not my choice anymore","beware, lately they have increased their international rates. They now have different options and the minutes will expire before you know it.  I recharged my account but I was told it is expired before using it.  They use to have great products but with the new change it is time for me to say ciao to rebtel and find me  another provider.
I have already contacted rebtel and this was the response I got.

Walid (Rebtel Networks AB)
Feb 14 09:12

Hi Shawn,

Thank you for contacting us!

I can see from your account that the minutes of your deal have expired on 2014-02-08 and that is your regular credit that was used for your calls then.

Our deals are limited in time (depending on the deal selected) meaning that all unused minutes are automatically removed after the expiry date. We are therefore not able to refund or transfer them.

The information about this limitation is displayed when you click on the selected deal.

Sorry for any confusion and thanks for your understanding!

Best Regards,

Walid
Rebtel Customer Team","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=21","Good experience till date baring few instances","user experience, ease of dialing and the looks on the apps are good. The call quality is good, but I had few instances where we had some interruptions and call drops during the conversations. The bad experience is if the call does not get connected to phones in India, where I frequently call, I would still be hearing the dial tones. this would not give me any hint that the person I have called has not been connected.","star-rating count-4 size-medium clearfix"
"46","https://www.trustpilot.com/review/www.rebtel.com?page=46","Bad experience in recent time by terminating the account though we had dollars to use","Hi all,
I have also faced the same issue of terminating the account saying abnormal behaviour and we are getting default answer when we contact them like saying minutes usage, unique customers and multiple device. If you find such a behavior, Rebtel should cancel the subscription by asking the evidence not by terminating the account.. Many people bought the subscription in recent days and got terminated, how come there will be abnormal usage. And Rebtel is advertising like true unlimited, why so if not able to provide maximum usage.. Also many people had the credits in their account that also gone.. When we contact them , no proper answer for 2-3 days and finally giving default answer.. If you want to provide default answer then why are u waiting to reply after 2 days, u might have sent some auto reply with default message.. Full of disappointments.. Kindly do something to solve all of our problem by modifying the terms and conditions with limited usage, not saying unlimited.. Don't try to market it with larger amount of people..provide some meaningful solution instead of sending like contact support @rebtel.com","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=105","Affordable, convenient and accessible service I have tried.","The set up was easy. I love having a loval number and being able to review the call detAil. I would like to pay for my husband to call me directly from Nigeria, like i call him with rebtel. So I can  vover tje expenses.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=51","REBTEL SERVICE","SERVICE IS OKAY BUT THE PRICE IS ON THE HIGH SIDE. RATES ARE DROPPING","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=15","It is great when it works","I used rebtal out of the country. I used the wifi choice and it works great, however some time it did not work at all. I tried to email the company, but there were no response.","star-rating count-3 size-medium clearfix"
"66","https://www.trustpilot.com/review/www.rebtel.com?page=66","Convinience","Rebtel is an awesome app to help me keep in touch with my family and friends Back home, but I am a very heavy spender but still pay the same as any other person using Rebtel once una blue moon. I almost spend $90 a day but no special treatment is given. I am just a customer like any other person for Rebtel","star-rating count-4 size-medium clearfix"
"5","https://www.trustpilot.com/review/www.rebtel.com?page=5","Thiefs","When you pay for subscription they store your card details and charge you every month without sending any alert. So if someone forgets they have a subscription and dont check there bank account. They will be charged every month without getting any notification (email). Thief's...","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=13","Is rebtel really Unlimited ?","Hi Everyone  .i am from paris . i am sharing my experience using rebtel .i am using rebtel for about more than 6 months. i used to call india under the scheme unlimited ,charged 10 Euro by rebtel valid for 30 days . 

But what i found is , i could not  able to make call more than 8 TO 10 unique numbers .That means ! the numbers you are accesing are limited . if you try accessing more than this a voice message will inform you that ¨you have crossed the limitation of unique numbers¨ . so it is clear that you cannot call more random numbers in an unlimited scheme but you can call unlimited to your limited numbers means numbers you used to talk frequently. And Rebtel did not mention this properly  when they advertising as ¨Hijacking real phone lines to liberate international calling¨ or ¨cheap as hell ¨ in their website .And their is no even any official customer contact or support for Rebtel. If you had to face any Real time  issues . You need to mail them about it  . i wonder why ? but may rebtel  still using 1 gen computers .
Rebtel is just a shiityy cheat as hell like other cheap vendors like ringo !! instead of using this i just now shifted to lebara cards which they provide a separate sim , providing 5000 min under 5 euro .And freely accessible to unique numbers and also has a unlimited date validity .","star-rating count-2 size-medium clearfix"
"98","https://www.trustpilot.com/review/www.rebtel.com?page=98","Recommendable","Fast and Dependable","star-rating count-5 size-medium clearfix"
"114","https://www.trustpilot.com/review/www.rebtel.com?page=114","great value to talk","very good service. cheap and fast","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=9","I have been unable to make calls out …","I have been unable to make calls out for over a week now even though it shows that I have over 170 minutes to call. I have sent several emails through their support on their app but I haven't received neither acknowledgement or solution. this company is the only service provider that has no way they can be contacted. Even on their website, where it says 'report a problem' link is faulty as it just opens up a blank page. they have no customer support but they keep increasing their tariffs and reducing their minutes. If you haven't signed up, stay away as its not worth it. Go get a lebara or lyca sim, they are way better and at least u know how to contact those companies if something goes wrong.","star-rating count-1 size-medium clearfix"
"8","https://www.trustpilot.com/review/www.rebtel.com?page=8","Rebtel is very good","Rebel is very good, clear clarity on calls to India, either land line or mobile phone.","star-rating count-5 size-medium clearfix"
"94","https://www.trustpilot.com/review/www.rebtel.com?page=94","Rebtel is getting Worse.. Keku is better!!","I just signed up with Rebtel like a month ago and they have raised their price to Ghana from 16.9 cent to 23.9 cent. How come?? so soon for competition and Keku is still 19.9 cent so whats the catch here.. You lose.
After my minutes are done, am out and will never recommend any body to you guys. Is horrible, is like get me in and screw me up!!!
Good Luck in this market...","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=53","Good service","Just I have started to using Rebtel, it seems like good service","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=95","Great quality , and quick service","It is nice to use Rebtel because it is easy to use, and the support people are helpful . 
adding credit to the account is very easy and simple.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=25","Good service , you can't beat for the price","No compliance","star-rating count-5 size-medium clearfix"
"80","https://www.trustpilot.com/review/www.rebtel.com?page=80","conexión telephonique","La communication se coupe en cours de conversation telephonique","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=33","Lot of disturbance","Can't hear the other side noise properly","star-rating count-3 size-medium clearfix"
"102","https://www.trustpilot.com/review/www.rebtel.com?page=102","Excellent service for making international calls","It is perhaps the most effective service I have so far found in making overseas calls. Prompt and clear as a bell. Cost effective too.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=83","Great !!!!!","Great Service!!!","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=99","Realiable service","If you need to make international calls, this is the service to have, multi-platform, wi-fi enabled apps, value for money, I love it.","star-rating count-4 size-medium clearfix"
"24","https://www.trustpilot.com/review/www.rebtel.com?page=24","Billed Mutiple times despite raising concerns","I am using USA to INDIA 10$ unlimited plan for a month ..And they billed two times with in 10 days when i raised the issue with them they told i had auto recharge enable and it got recharged and then i requested to cancel the extra transaction they refused to do so..They wil not give your money back....","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=89","GOOD","good service thank's","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=37","Issue with india calling from past few days","Hi,

I have not been able to use my call and my account since. I also have money in my account if the problem continues I want my money back Worst thing is that anytime I've reached out regarding this they've never fixed the issue, I am facing this issues since 5 days.even no one response my request.  

here is  also my request numbers.worst customer service there is no response for request. 

Request#821099
Request#818968
Request#818702
Request#812361
Request#812090

Please have a look at my case as soon as possible.

Thanks,
Ramesh","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=55","servise is very g","I used rebtel to communicate with my family in Egypt it is very easy and cheap.","star-rating count-5 size-medium clearfix"
"66","https://www.trustpilot.com/review/www.rebtel.com?page=66","Always d best","Rebtel is super good","star-rating count-5 size-medium clearfix"
"76","https://www.trustpilot.com/review/www.rebtel.com?page=76","Cheap and reliable","It provides a cheaper and easier access to make international phone call than S*ype, switched to rebtel since then","star-rating count-5 size-medium clearfix"
"52","https://www.trustpilot.com/review/www.rebtel.com?page=52","Rate is not clear.","There is no way to know the normal rates of the Call both on your website or App, I was charged to normal rates and was told that I must use a Coupon to get the rates on your website, it's kind of strange and not clear.

Hope you improve this.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=31","Brilliant service","I will recommend this company to everyone","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=91","Outstanding","Outstanding rate with high quality service","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=47","good clarity calls.","I have been opportune to use this for a year and could gallantly say you make your calls with ease and no distruption. Good quality calls but could have been better if it's more reduced against other app call rates.","star-rating count-5 size-medium clearfix"
"84","https://www.trustpilot.com/review/www.rebtel.com?page=84","no good support department","rebtel calling system very good but support department coming for time pass.my account is locked because i call on this no 0025270000063 and support department want why i call on this no and i tell them.but no respond my account is locked before  ten days.not good very bad","star-rating count-1 size-medium clearfix"
"26","https://www.trustpilot.com/review/www.rebtel.com?page=26","Service is fine but with glitches","I cannot make a call when the service is used by my family member. Though we use local numbers to call still cannot call in parallel","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=105","Makes me happy","I am so happy that i can reach My friends in Kenya. Chaplin and easy. Have already recomeded several friends.","star-rating count-5 size-medium clearfix"
"86","https://www.trustpilot.com/review/www.rebtel.com?page=86","Crappiest service ever, calls never connect","I don't know if these guys have paid for the reviews, since me and all my friends using their service had really bad experiences. We don't have anything good to say about them, they don't even have a phone number that you can call for customer service, goes out to say that they are really afraid of dealing with unhappy customers so they only have emails through which you can contact them. I would not recommend using Rebtel to anyone. I am discontinuing with them.","star-rating count-1 size-medium clearfix"
"116","https://www.trustpilot.com/review/www.rebtel.com?page=116","Simply great","Have been using Rebtel for best part of 2 years and its exactly what you hope, its simple to use, its mobile, its very cheap and the quality is great","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=69","Simplicity.","Plain and simple process. Communication at its best.","star-rating count-5 size-medium clearfix"
"60","https://www.trustpilot.com/review/www.rebtel.com?page=60","Very disappointed","I am a Rebtel client for years now. I call mostly in Cameroon. The price is too high and the minutes paid for are always lower what they should be. There is no discount nor any special deal for regular costumers. Instead of asking to people to sign up for a $20+, Rebtel should bring their price lower for people paying that much within the proposed timeframe.","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=115","I'm a satisfied customer.","So easy to sign up, deposit and use Rebtel. For the most part, connection is clear. If you call long distance, you'll find Rebtel convenient to use.","star-rating count-3 size-medium clearfix"
"56","https://www.trustpilot.com/review/www.rebtel.com?page=56","rebtel","Rebel is so far the best company you can use to call to Cuba and the world,  the best call quality i have ever experienced.","star-rating count-5 size-medium clearfix"
"3","https://www.trustpilot.com/review/www.rebtel.com?page=3","They are so thief","They are so thief, but I talk
 less than what I paid for","star-rating count-1 size-medium clearfix"
"28","https://www.trustpilot.com/review/www.rebtel.com?page=28","Cheap calls. Great voice quality.","Very impressed with the service. Got unlimited India calling for $10 and option to register up to 5 cell phones. Good voice quality and no call drops so far. Recommended.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=69","Impressive!","I really like Rebtel and its cheap prices and good quality service. I usually call my relatives in Nepal and I don't get any disruption, its better than skype (too expensive) and other VOIPs. Customer service is excellent, no complaints! Thank you for the good service hope you will last forever :D

Edited : - One thing I don't like about the rebtel app i.e. having issuse with Android Kitkat due to which we can't see our message history, hope you will sort this out soon.","star-rating count-4 size-medium clearfix"
"58","https://www.trustpilot.com/review/www.rebtel.com?page=58","Excellent","Excellent services","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=103","great idea, good service....","i like what rebtel offers just one thing, lower the price for Nicaragua","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=93","At home","Before i came to the USA in august 2012, i had been severally warned of how expensive it is to call back home(Kenya). I got here, a friend introduced me to rebtel. Its so cheap for me to call and text. I feel at home, speaking to my son every day for about 25dollars in a month. The best part is, they can see my number when i call and receive my calls readily. And they can call back! awesome.","star-rating count-5 size-medium clearfix"
"60","https://www.trustpilot.com/review/www.rebtel.com?page=60","I love using Rebtel","I have been using this service for a couple of years now, and have not been disappointed thus far. 
It's very easy and convenient to use and I love it; I am glad I do not have the hassle of having to use a calling card anymore. I have even convinced family members and friends to start using it as well.","star-rating count-5 size-medium clearfix"
"60","https://www.trustpilot.com/review/www.rebtel.com?page=60","I give rebtel 5 stars","Rebtel has been the best calling avenue to reach friends and family.","star-rating count-5 size-medium clearfix"
"78","https://www.trustpilot.com/review/www.rebtel.com?page=78","Good","It's easy to cal directly like calling in local num no need to use calling card n type Pin num","star-rating count-4 size-medium clearfix"
"24","https://www.trustpilot.com/review/www.rebtel.com?page=24","One star is overreaching","I contacted Rebtel support about having a concern and was promptly replied in under 25 minutes. I then explained the concern and I have not been replied in 4 days. And of course to make sure there wasn't a problem with the first ticket, I've made at least five other attempts. It's almost like Rebtel picked up their business and ran away. But no it's still up and running just ignoring me. I've never been more annoyed.","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=51","Great for call to India","Very good call quality","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=61","Saved my life.","Rebtel allow me to talk to my terminally ill mother every day on the go.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=19","So far so good.","I didn't give them five stars because it doesn't let put money every time I want. Everything else pretty good.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=105","It's soo great !!","You're so amazing, but I hope you will change the price to less than $11.5 for Saudi Arabia that's all and thank you sooo much XOXO","star-rating count-5 size-medium clearfix"
"42","https://www.trustpilot.com/review/www.rebtel.com?page=42","Best for Cuba","Been using this app for over six months . once you have an  account use on mobile or tablet platfom. Use with local calls to connect or via WiFi when on the move. When a technical issue the customer service always respond with a positive outcome. The ring tone is meaningless as does not indicate whether the receipient phone is busy offline ringing. etc. Quality of the calls is excellent. The best and cheapest app for phoning Cuba. Call counter timer only works with the WiFi mode so can be challenging knowing the exact duration of the call. Easy to top up and excellent account management with all itemised billing available","star-rating count-5 size-medium clearfix"
